16:48:32,645;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
16:48:32,746;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
16:48:32,845;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
16:48:32,945;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
16:48:33,046;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
16:48:33,147;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
16:48:33,247;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
16:48:33,348;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
16:48:33,447;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
16:48:33,548;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
16:48:33,648;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
16:48:33,748;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
16:48:33,848;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
16:48:33,948;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
16:48:34,047;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
16:48:34,148;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
