12:36:45,314;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,326;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,335;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,344;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,354;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,364;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,374;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,384;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,394;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,406;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,414;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,424;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,434;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,444;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,455;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,464;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,474;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,485;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,494;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,504;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,514;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,524;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,534;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,544;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,556;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,564;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,574;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,587;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,594;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,604;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,614;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,623;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,634;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,644;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,654;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,664;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,674;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,685;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,695;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,705;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,714;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,724;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,737;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,744;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,754;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,764;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,774;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,796;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,801;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,806;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,814;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,824;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,834;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,861;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,865;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,870;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,875;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,885;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,895;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,904;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,915;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,924;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,934;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,944;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,954;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,964;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,974;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,984;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:45,997;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:46,004;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:46,013;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:46,024;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:46,033;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:46,044;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:46,056;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:46,064;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:46,077;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:46,085;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:46,094;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:46,106;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:46,113;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:46,125;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:46,133;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:46,144;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:46,153;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:46,163;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:46,174;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:46,184;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
12:36:46,195;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
