09,50,692;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,378;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,379;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,390;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,399;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,434;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,437;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,442;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,447;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,452;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,458;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,474;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,478;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,492;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,498;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,511;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,518;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,535;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,549;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,553;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,559;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,571;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,578;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,604;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,608;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,613;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,619;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,631;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,638;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,651;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,659;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,669;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,678;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,692;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,698;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,709;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,722;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,732;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,739;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,751;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,759;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,771;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,778;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,791;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,800;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,811;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,818;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,829;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,838;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,850;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,858;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,870;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,882;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,891;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,898;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,911;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,919;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,930;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,938;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,951;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,958;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,971;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,981;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,04,991;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,011;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,019;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,031;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,038;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,050;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,058;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,071;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,078;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,092;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,098;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,111;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,118;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,132;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,139;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,151;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,158;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,170;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,178;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,192;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,200;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,209;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,218;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,234;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,238;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,250;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,258;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,273;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,278;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,291;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,298;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,311;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,318;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,331;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,339;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,349;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,358;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,371;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,378;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,391;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,399;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,411;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,418;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,431;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,456;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,461;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,466;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,471;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,478;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,491;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,498;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,511;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,520;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,530;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,540;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,551;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,559;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,571;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,581;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,593;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,600;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,611;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,618;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,631;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,638;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,651;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,659;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,671;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,679;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,691;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,698;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,711;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,718;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,730;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,738;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,751;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,758;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,770;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,779;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,792;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,798;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,810;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,819;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,830;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,838;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,849;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,858;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,870;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,878;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,890;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,899;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,910;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,918;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,930;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,939;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,951;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,958;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,971;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,979;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,05,992;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,06,000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,06,012;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,06,018;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,06,031;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,06,040;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,06,053;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,06,058;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,06,071;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,06,078;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,06,091;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,06,098;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,06,108;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,06,118;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,06,130;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,06,138;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,06,150;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,06,158;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,06,169;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,06,178;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,06,189;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,06,199;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,06,208;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,06,218;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,06,228;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,06,238;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,06,248;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,06,259;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,06,268;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,06,278;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,06,288;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,06,299;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,06,308;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,06,320;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,06,328;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,06,340;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,06,348;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,06,359;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,06,368;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,06,381;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
09,06,388;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
