51:47,0;-18;-21;-23;18;21;23
51:47,1;-18;-21;-23;18;21;23
51:47,1;-18;-21;-23;18;21;23
51:47,1;-19;-21;-23;18;21;23
51:47,1;-19;-21;-23;18;21;24
51:47,1;-19;-21;-23;18;21;24
51:47,1;-19;-21;-23;19;20;24
51:47,1;-19;-21;-23;19;20;24
51:47,1;-19;-21;-23;20;21;24
51:47,1;-20;-21;-23;20;21;24
51:47,1;-20;-21;-23;20;21;24
51:47,2;-20;-20;-23;20;21;24
51:47,2;-20;-20;-23;20;21;24
51:47,2;-20;-20;-23;20;21;24
51:47,2;-20;-20;-23;20;21;23
51:47,2;-20;-21;-24;20;21;23
51:47,2;-20;-21;-24;21;20;21
51:47,2;-20;-21;-24;21;20;21
51:47,2;-20;-21;-24;21;21;21
51:47,2;-21;-20;-24;21;21;21
51:47,2;-21;-20;-24;24;20;21
51:47,3;-20;-20;-24;24;20;21
51:47,3;-20;-20;-24;24;20;21
51:47,3;-21;-20;-21;24;20;21
51:47,3;-21;-20;-21;25;20;21
51:47,3;-21;-20;-21;25;20;21
51:47,3;-21;-20;-21;25;20;21
51:47,3;-21;-20;-21;25;20;21
51:47,3;-21;-20;-21;26;20;21
51:47,3;-21;-21;-21;26;20;21
51:47,3;-21;-21;-21;26;21;20
51:47,3;-23;-20;-20;26;21;20
51:47,4;-23;-20;-20;26;20;20
51:47,4;-23;-20;-21;26;20;20
51:47,4;-23;-20;-21;29;20;20
51:47,4;-23;-20;-21;29;20;20
51:47,4;-23;-20;-21;29;20;20
51:47,4;-23;-20;-20;29;20;20
51:47,4;-23;-20;-20;29;20;20
51:47,4;-23;-20;-20;29;20;20
51:47,4;-24;-20;-20;29;20;20
51:47,4;-24;-20;-20;30;21;20
51:47,5;-24;-20;-20;30;21;20
51:47,5;-24;-20;-20;30;21;20
51:47,5;-25;-20;-14;30;21;20
51:47,5;-25;-20;-14;29;20;19
51:47,5;-24;-20;-14;29;20;19
51:47,5;-24;-20;-14;27;21;19
51:47,5;-24;-20;-14;27;21;19
51:47,5;-24;-20;-14;27;21;19
51:47,5;-25;-19;-13;27;21;19
51:47,5;-25;-19;-13;27;21;20
51:47,6;-25;-20;-13;27;21;20
51:47,6;-25;-20;-13;26;21;20
51:47,6;-24;-20;-18;26;21;20
51:47,6;-24;-20;-18;25;20;19
51:47,6;-24;-20;-18;25;20;19
51:47,6;-24;-20;-18;25;20;19
51:47,6;-24;-19;-18;25;20;19
51:47,6;-24;-19;-18;24;21;20
51:47,6;-24;-20;-18;24;21;20
51:47,6;-24;-20;-18;23;21;20
51:47,7;-23;-19;-19;23;21;20
51:47,7;-23;-19;-19;20;21;20
51:47,7;-24;-20;-18;20;21;20
51:47,7;-24;-20;-18;19;23;21
51:47,7;-23;-20;-18;19;23;21
51:47,7;-23;-20;-18;19;23;21
51:47,7;-23;-20;-18;19;23;21
51:47,7;-23;-20;-18;19;21;20
51:47,7;-24;-19;-18;19;21;20
51:47,7;-24;-19;-18;18;21;20
51:47,8;-23;-19;-17;18;21;20
51:47,8;-23;-19;-17;18;21;20
51:47,8;-20;-19;-17;18;21;20
51:47,8;-20;-19;-17;18;21;19
51:47,8;-21;-18;-17;18;21;19
51:47,8;-21;-18;-17;18;20;20
51:47,8;-20;-19;-17;18;20;20
51:47,8;-20;-19;-17;18;20;20
51:47,8;-20;-19;-17;18;20;20
51:47,8;-20;-19;-17;17;21;20
51:47,9;-20;-18;-17;17;21;20
51:47,9;-20;-18;-17;17;20;20
51:47,9;-20;-18;-17;17;20;20
51:47,9;-20;-18;-17;17;20;20
51:47,9;-17;-19;-17;17;20;20
51:47,9;-17;-19;-17;17;20;20
51:47,9;-17;-19;-17;17;20;20
51:47,9;-17;-19;-17;17;20;19
51:47,9;-16;-19;-17;17;20;19
51:47,9;-16;-19;-17;18;21;20
51:48,0;-16;-19;-17;18;21;20
51:48,0;-16;-19;-17;18;21;20
51:48,0;-16;-20;-17;18;21;20
51:48,0;-16;-20;-17;18;21;19
51:48,0;-19;-19;-17;18;21;19
51:48,0;-19;-19;-17;18;20;20
51:48,0;-19;-19;-17;18;20;20
51:48,0;-19;-19;-17;17;20;20
51:48,0;-20;-19;-17;17;20;20
51:48,0;-20;-19;-17;17;20;19
51:48,0;-20;-19;-17;17;20;19
51:48,1;-20;-19;-17;17;20;20
51:48,1;-20;-19;-18;17;20;20
51:48,1;-20;-19;-18;17;20;20
51:48,1;-20;-19;-18;17;20;20
51:48,1;-20;-19;-18;15;20;20
51:48,1;-20;-20;-18;15;20;20
51:48,1;-20;-20;-18;17;20;19
51:48,1;-20;-20;-18;17;20;19
51:48,1;-20;-20;-18;15;19;20
51:48,2;-20;-20;-18;15;19;20
51:48,2;-20;-20;-18;15;19;20
51:48,2;-19;-20;-17;15;19;20
51:48,2;-19;-20;-17;15;19;19
51:48,2;-19;-19;-18;15;19;19
51:48,2;-19;-19;-18;15;19;19
51:48,2;-18;-19;-18;15;19;19
51:48,2;-18;-19;-18;18;19;19
51:48,2;-18;-19;-18;18;19;19
51:48,2;-18;-19;-18;17;19;19
51:48,3;-19;-20;-20;17;19;19
51:48,3;-19;-20;-20;17;19;19
51:48,3;-19;-20;-20;17;19;19
51:48,3;-19;-20;-20;17;19;19
51:48,3;-18;-20;-19;17;19;19
51:48,3;-18;-20;-19;15;18;19
51:48,3;-19;-21;-20;15;18;19
51:48,3;-19;-21;-20;15;18;19
51:48,3;-19;-20;-20;15;18;19
51:48,3;-19;-20;-20;17;19;20
51:48,4;-18;-20;-20;17;19;20
51:48,4;-18;-20;-20;15;19;19
51:48,4;-18;-20;-20;15;19;19
51:48,4;-18;-20;-20;17;18;19
51:48,4;-18;-20;-20;17;18;19
51:48,4;-18;-20;-20;17;18;19
51:48,4;-18;-20;-20;17;18;19
51:48,4;-18;-20;-20;17;18;20
51:48,4;-18;-21;-21;17;18;20
51:48,4;-18;-21;-21;17;18;20
51:48,5;-18;-20;-21;17;18;20
51:48,5;-18;-20;-21;17;18;19
51:48,5;-18;-20;-21;17;18;19
51:48,5;-18;-20;-21;18;18;20
51:48,5;-18;-21;-21;18;18;20
51:48,5;-18;-21;-21;18;18;19
51:48,5;-18;-20;-23;18;18;19
51:48,5;-18;-20;-23;18;18;19
51:48,5;-17;-20;-23;18;18;19
51:48,5;-17;-20;-23;18;19;19
51:48,6;-18;-21;-23;18;19;19
51:48,6;-18;-21;-23;18;18;18
51:48,6;-18;-20;-23;18;18;18
51:48,6;-18;-20;-23;18;18;19
51:48,6;-18;-21;-23;18;18;19
51:48,6;-18;-21;-23;18;18;19
51:48,6;-19;-21;-24;18;18;19
51:48,6;-19;-21;-24;19;18;19
51:48,6;-19;-21;-24;19;18;19
51:48,6;-19;-21;-24;19;18;19
51:48,7;-19;-23;-24;19;18;19
51:48,7;-19;-23;-24;19;14;19
51:48,7;-19;-23;-24;19;14;19
51:48,7;-19;-23;-24;19;13;19
51:48,7;-20;-23;-25;19;13;19
51:48,7;-20;-23;-25;20;14;19
51:48,7;-20;-23;-25;20;14;19
51:48,7;-20;-23;-25;20;14;19
51:48,7;-20;-21;-25;20;14;19
51:48,7;-20;-21;-25;23;18;18
51:48,8;-20;-21;-26;23;18;18
51:48,8;-20;-21;-26;23;19;18
51:48,8;-20;-21;-25;23;19;18
51:48,8;-20;-21;-25;23;19;18
51:48,8;-20;-21;-25;23;19;18
51:48,8;-20;-21;-25;23;18;19
51:48,8;-20;-20;-25;23;18;19
51:48,8;-20;-20;-25;23;19;18
51:48,8;-20;-20;-25;23;19;18
51:48,8;-20;-20;-25;23;19;19
51:48,9;-21;-20;-26;23;19;19
51:48,9;-21;-20;-26;24;19;20
51:48,9;-21;-21;-25;24;19;20
51:48,9;-21;-21;-25;24;19;20
51:48,9;-21;-20;-26;24;19;20
51:48,9;-21;-20;-26;24;19;19
51:48,9;-21;-21;-25;24;19;19
51:48,9;-21;-21;-25;25;20;19
51:48,9;-23;-21;-25;25;20;19
51:48,9;-23;-21;-25;25;20;19
51:49,0;-21;-21;-24;25;20;19
51:49,0;-21;-21;-24;24;20;19
51:49,0;-23;-20;-25;24;20;19
51:49,0;-23;-20;-25;24;20;19
51:49,0;-24;-21;-24;24;20;19
51:49,0;-24;-21;-24;24;20;20
51:49,0;-24;-20;-24;24;20;20
51:49,0;-24;-20;-24;24;20;20
51:49,0;-24;-20;-24;24;20;20
51:49,0;-24;-20;-24;24;19;20
51:49,1;-25;-20;-23;24;19;20
51:49,1;-25;-20;-23;24;20;20
51:49,1;-25;-20;-23;24;20;20
51:49,1;-25;-20;-23;24;20;20
51:49,1;-24;-20;-23;24;20;20
51:49,1;-24;-20;-23;24;19;20
51:49,1;-24;-21;-23;24;19;20
51:49,1;-24;-21;-23;24;20;20
51:49,1;-24;-20;-21;24;20;20
51:49,1;-24;-20;-21;23;21;20
51:49,2;-23;-20;-21;23;21;20
51:49,2;-23;-20;-21;21;20;21
51:49,2;-23;-20;-20;21;20;21
51:49,2;-23;-20;-20;21;20;21
51:49,2;-23;-20;-20;21;20;21
51:49,2;-23;-20;-20;21;21;20
51:49,2;-23;-20;-19;21;21;20
51:49,2;-23;-20;-19;21;21;21
51:49,2;-23;-20;-19;21;21;21
51:49,2;-23;-20;-19;21;23;21
51:49,3;-23;-20;-19;21;23;21
51:49,3;-23;-20;-19;21;23;21
51:49,3;-23;-20;-19;21;23;21
51:49,3;-23;-20;-19;21;23;23
51:49,3;-23;-14;-19;21;23;23
51:49,3;-23;-14;-19;20;23;23
51:49,3;-21;-16;-19;20;23;23
51:49,3;-21;-16;-19;20;23;23
51:49,3;-21;-16;-19;20;23;23
51:49,3;-21;-16;-19;19;23;23
51:49,4;-20;-16;-18;19;23;23
51:49,4;-20;-16;-18;19;23;23
51:49,4;-20;-20;-18;19;23;23
51:49,4;-20;-20;-18;19;23;23
51:49,4;-20;-20;-18;19;23;23
51:49,4;-20;-20;-18;18;23;23
51:49,4;-20;-20;-17;18;23;23
51:49,4;-20;-20;-17;18;23;23
51:49,4;-19;-20;-17;18;23;23
51:49,4;-19;-20;-17;18;23;23
51:49,5;-19;-20;-17;18;23;23
51:49,5;-19;-20;-17;17;23;23
51:49,5;-19;-20;-17;17;23;23
51:49,5;-19;-20;-17;17;23;23
51:49,5;-19;-20;-17;17;23;23
51:49,5;-19;-20;-17;17;23;23
51:49,5;-18;-20;-15;17;23;23
51:49,5;-18;-20;-15;17;24;23
51:49,5;-19;-21;-17;17;24;23
51:49,5;-19;-21;-17;17;24;23
51:49,6;-19;-21;-17;17;24;23
51:49,6;-19;-21;-17;17;24;23
51:49,6;-19;-20;-17;17;24;23
51:49,6;-19;-20;-17;17;24;23
51:49,6;-18;-20;-17;17;24;23
51:49,6;-18;-20;-17;17;24;23
51:49,6;-19;-21;-15;17;24;23
51:49,6;-19;-21;-15;15;24;21
51:49,6;-19;-20;-18;15;24;21
51:49,6;-19;-20;-18;15;24;18
51:49,7;-18;-20;-17;15;24;18
51:49,7;-18;-20;-17;12;24;18
51:49,7;-18;-20;-17;12;24;18
51:49,7;-18;-20;-17;12;24;18
51:49,7;-18;-20;-17;12;24;18
51:49,7;-18;-19;-18;12;24;18
51:49,7;-18;-19;-18;12;24;17
51:49,7;-19;-20;-17;12;24;17
51:49,7;-19;-20;-17;13;24;17
51:49,7;-19;-20;-17;13;24;17
51:49,8;-19;-20;-17;13;24;17
51:49,8;-20;-20;-17;13;24;17
51:49,8;-20;-20;-17;18;23;23
51:49,8;-20;-20;-17;18;23;23
51:49,8;-20;-20;-17;18;23;23
51:49,8;-19;-20;-17;18;23;23
51:49,8;-19;-20;-17;18;23;23
51:49,8;-18;-20;-18;18;23;23
51:49,8;-18;-20;-18;18;23;23
51:49,8;-19;-19;-18;18;23;23
51:49,9;-19;-19;-18;19;21;23
51:49,9;-19;-19;-18;19;21;23
51:49,9;-19;-19;-18;19;21;23
51:49,9;-18;-20;-18;19;21;23
51:49,9;-18;-20;-18;19;20;23
51:49,9;-18;-19;-19;19;20;23
51:49,9;-18;-19;-19;20;20;23
51:49,9;-18;-20;-19;20;20;23
51:49,9;-18;-20;-19;20;20;23
51:49,9;-17;-20;-19;20;20;23
51:50,0;-17;-20;-19;19;19;21
51:50,0;-17;-20;-19;19;19;21
51:50,0;-17;-20;-19;19;19;21
51:50,0;-17;-20;-19;19;19;21
51:50,0;-17;-20;-19;19;19;21
51:50,0;-17;-21;-19;19;19;21
51:50,0;-17;-21;-19;20;20;20
51:50,0;-17;-20;-19;20;20;20
51:50,0;-17;-20;-19;21;20;20
51:50,0;-17;-20;-19;21;20;20
51:50,1;-17;-20;-19;21;20;20
51:50,1;-17;-20;-20;21;20;20
51:50,1;-17;-20;-20;21;19;19
51:50,1;-17;-20;-19;21;19;19
51:50,1;-17;-20;-19;21;19;19
51:50,1;-17;-21;-20;21;19;19
51:50,1;-17;-21;-20;21;19;19
51:50,1;-17;-21;-20;21;19;19
51:50,1;-17;-21;-20;21;19;19
51:50,1;-18;-20;-20;21;19;19
51:50,2;-18;-20;-20;21;18;20
51:50,2;-18;-21;-20;21;18;20
51:50,2;-18;-21;-20;23;19;19
51:50,2;-18;-21;-20;23;19;19
51:50,2;-18;-21;-20;23;19;19
51:50,2;-18;-21;-20;23;19;19
51:50,2;-18;-21;-20;23;18;20
51:50,2;-18;-20;-20;23;18;20
51:50,2;-18;-20;-20;23;18;19
51:50,2;-18;-21;-20;23;18;19
51:50,3;-18;-21;-20;24;19;18
51:50,3;-18;-21;-20;24;19;18
51:50,3;-18;-21;-20;24;18;18
51:50,3;-18;-20;-20;24;18;18
51:50,3;-18;-20;-20;25;18;18
51:50,3;-18;-20;-21;25;18;18
51:50,3;-18;-20;-21;25;18;18
51:50,3;-18;-21;-23;25;18;18
51:50,3;-18;-21;-23;25;18;18
51:50,3;-18;-21;-23;25;18;18
51:50,4;-18;-21;-23;25;18;19
51:50,4;-19;-23;-21;25;18;19
51:50,4;-19;-23;-21;25;18;19
51:50,4;-19;-23;-21;25;18;19
51:50,4;-19;-23;-21;24;18;18
51:50,4;-20;-21;-18;24;18;18
51:50,4;-20;-21;-18;24;18;19
51:50,4;-19;-21;-16;24;18;19
51:50,4;-19;-21;-16;24;18;19
51:50,4;-20;-21;-17;24;18;19
51:50,5;-20;-21;-17;24;18;19
51:50,5;-20;-21;-17;24;18;19
51:50,5;-20;-21;-17;24;18;19
51:50,5;-19;-21;-18;24;18;19
51:50,5;-19;-21;-18;24;18;19
51:50,5;-19;-21;-24;24;18;19
51:50,5;-19;-21;-24;24;18;19
51:50,5;-19;-21;-24;24;18;19
51:50,5;-19;-21;-24;21;18;19
51:50,5;-20;-21;-25;21;18;19
51:50,6;-20;-21;-25;21;18;19
51:50,6;-19;-21;-24;21;18;19
51:50,6;-19;-21;-24;21;18;19
51:50,6;-20;-21;-25;21;18;19
51:50,6;-20;-21;-25;21;18;18
51:50,6;-20;-21;-24;21;18;18
51:50,6;-20;-21;-24;21;18;18
51:50,6;-20;-20;-25;21;18;18
51:50,6;-20;-20;-25;21;18;18
51:50,6;-20;-20;-25;21;18;18
51:50,7;-20;-20;-25;21;18;19
51:50,7;-20;-20;-24;21;18;19
51:50,7;-20;-20;-24;21;18;19
51:50,7;-20;-20;-24;21;18;19
51:50,7;-20;-20;-24;21;18;20
51:50,7;-20;-21;-24;21;18;20
51:50,7;-20;-21;-24;20;18;19
51:50,7;-21;-20;-24;20;18;19
51:50,7;-21;-20;-24;20;18;19
51:50,7;-21;-21;-23;20;18;19
51:50,8;-21;-21;-23;20;18;19
51:50,8;-21;-20;-21;20;18;19
51:50,8;-21;-20;-21;19;19;20
51:50,8;-21;-20;-21;19;19;20
51:50,8;-21;-20;-21;19;19;20
51:50,8;-21;-20;-21;19;19;20
51:50,8;-21;-20;-21;20;18;20
51:50,8;-21;-20;-21;20;18;20
51:50,8;-21;-20;-21;20;18;20
51:50,8;-17;-20;-20;20;18;20
51:50,9;-17;-20;-20;20;19;20
51:50,9;-18;-20;-20;20;19;20
51:50,9;-18;-20;-20;20;19;20
51:50,9;-19;-20;-19;20;19;20
51:50,9;-19;-20;-19;20;19;20
51:50,9;-19;-20;-19;20;19;20
51:50,9;-19;-20;-19;20;19;21
51:50,9;-19;-20;-18;20;19;21
51:50,9;-19;-20;-18;19;19;20
51:50,9;-24;-20;-17;19;19;20
51:50,9;-24;-20;-17;19;19;20
51:51,0;-24;-20;-17;19;19;20
51:51,0;-24;-20;-17;18;19;21
51:51,0;-25;-19;-17;18;19;21
51:51,0;-25;-19;-17;17;20;21
51:51,0;-25;-19;-17;17;20;21
51:51,0;-25;-19;-17;17;20;21
51:51,0;-25;-19;-17;17;20;21
51:51,0;-25;-19;-17;17;20;20
51:51,0;-25;-19;-17;17;20;20
51:51,0;-25;-19;-17;17;21;21
51:51,1;-24;-20;-17;17;21;21
51:51,1;-24;-20;-17;17;21;21
51:51,1;-24;-20;-17;17;21;21
51:51,1;-24;-20;-17;17;21;21
51:51,1;-24;-20;-17;17;21;21
51:51,1;-24;-20;-17;17;21;21
51:51,1;-23;-20;-17;17;21;21
51:51,1;-23;-20;-17;17;21;21
51:51,1;-24;-19;-17;17;21;21
51:51,2;-24;-19;-17;17;21;21
51:51,2;-23;-19;-17;17;21;21
51:51,2;-23;-19;-17;17;23;21
51:51,2;-23;-19;-17;17;23;21
51:51,2;-23;-19;-17;17;23;21
51:51,2;-23;-19;-17;17;23;21
51:51,2;-23;-19;-17;17;23;20
51:51,2;-23;-19;-17;17;23;20
51:51,2;-23;-19;-17;17;23;21
51:51,2;-21;-19;-15;17;23;21
51:51,3;-21;-19;-15;17;23;21
51:51,3;-21;-18;-15;17;23;21
51:51,3;-21;-18;-15;18;23;21
51:51,3;-21;-19;-17;18;23;21
51:51,3;-21;-19;-17;18;23;20
51:51,3;-21;-18;-17;18;23;20
51:51,3;-21;-18;-17;18;21;20
51:51,3;-21;-19;-18;18;21;20
51:51,3;-21;-19;-18;18;21;20
51:51,4;-21;-19;-18;18;21;20
51:51,4;-21;-19;-18;19;21;20
51:51,4;-21;-19;-18;19;21;20
51:51,4;-21;-19;-18;18;21;19
51:51,4;-21;-19;-18;18;21;19
51:51,4;-21;-19;-18;19;21;19
51:51,4;-21;-19;-18;19;21;19
51:51,4;-21;-19;-18;19;23;19
51:51,4;-21;-19;-19;19;23;19
51:51,4;-21;-19;-19;19;23;19
51:51,4;-21;-19;-19;19;23;19
51:51,5;-21;-19;-19;20;23;19
51:51,5;-21;-19;-19;20;23;19
51:51,5;-21;-19;-19;19;21;18
51:51,5;-21;-20;-19;19;21;18
51:51,5;-21;-20;-19;20;21;18
51:51,5;-21;-19;-19;20;21;18
51:51,5;-21;-19;-19;20;17;19
51:51,5;-21;-20;-19;20;17;19
51:51,5;-21;-20;-19;21;16;18
51:51,5;-21;-19;-20;21;16;18
51:51,6;-21;-19;-20;21;16;18
51:51,6;-21;-19;-20;21;16;18
51:51,6;-21;-19;-20;21;17;18
51:51,6;-21;-19;-20;21;17;18
51:51,6;-21;-19;-20;23;20;18
51:51,6;-21;-19;-20;23;20;18
51:51,6;-21;-19;-20;23;20;18
51:51,6;-21;-20;-21;23;20;18
51:51,6;-21;-20;-21;23;20;18
51:51,6;-23;-20;-21;23;20;18
51:51,6;-23;-20;-21;24;20;18
51:51,7;-20;-20;-23;24;20;18
51:51,7;-20;-20;-23;23;20;17
51:51,7;-20;-20;-23;23;20;17
51:51,7;-20;-20;-23;23;20;17
51:51,7;-20;-21;-23;23;20;17
51:51,7;-20;-21;-23;23;20;18
51:51,7;-19;-20;-21;23;20;18
51:51,7;-19;-20;-21;23;20;18
51:51,7;-18;-20;-21;23;20;18
51:51,8;-18;-20;-21;23;20;18
51:51,8;-18;-20;-21;23;20;18
51:51,8;-18;-20;-21;21;20;19
51:51,8;-18;-20;-21;21;20;19
