10,36,32,799;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
10,36,32,804;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
10,36,32,811;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
10,36,32,817;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
10,36,32,830;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
10,36,32,838;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
10,36,32,851;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
10,36,32,858;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
10,36,32,870;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
10,36,32,877;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
10,36,32,890;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
10,36,32,898;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
10,36,32,932;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
10,36,32,936;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
10,36,32,941;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
10,36,32,946;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
10,36,32,951;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
10,36,32,957;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
10,36,32,971;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
10,36,32,977;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
10,36,32,990;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
10,36,33,003;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
10,36,33,012;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
10,36,33,019;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
10,36,33,030;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
10,36,33,039;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
10,36,33,050;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
10,36,33,057;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
10,36,33,071;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
10,36,33,077;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
10,36,33,089;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
10,36,33,098;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
10,36,33,107;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
10,36,33,118;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
10,36,33,130;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
10,36,33,138;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
10,36,33,150;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
10,36,33,158;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
10,36,33,169;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
10,36,33,177;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
10,36,33,190;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
10,36,33,197;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
