13:29:54,086;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,094;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,122;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,126;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,132;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,137;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,145;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,154;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,164;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,175;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,184;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,196;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,205;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,216;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,224;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,242;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,246;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,255;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,265;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,277;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,284;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,295;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,307;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,315;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,326;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,336;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,344;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,354;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,364;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,375;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,385;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,396;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,405;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,416;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,425;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,437;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,445;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,458;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,465;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,477;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,484;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,496;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,506;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,515;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,526;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,535;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,545;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,555;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,567;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,576;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,585;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,595;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,605;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,615;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,625;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,635;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,647;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,654;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,665;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,678;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,685;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,696;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,706;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,717;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,725;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,737;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,745;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,756;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,767;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,778;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
13:29:54,784;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;
