13:32:46,778;0;0;0;0;0;0
13:32:46,790;0;0;0;0;0;0
13:32:46,814;0;0;0;0;0;0
13:32:46,818;0;0;0;0;0;0
13:32:46,823;0;0;0;0;0;0
13:32:46,832;0;0;0;0;0;0
13:32:46,838;0;0;0;0;0;0
13:32:46,852;0;0;0;0;0;0
13:32:46,858;0;0;0;0;0;0
13:32:46,870;0;0;0;0;0;0
13:32:46,880;0;0;0;0;0;0
13:32:46,890;0;0;0;0;0;0
13:32:46,898;0;0;0;0;0;0
13:32:46,913;0;0;0;0;0;0
13:32:46,918;0;0;0;0;0;0
13:32:46,928;0;0;0;0;0;0
13:32:46,938;0;0;0;0;0;0
13:32:46,950;0;0;0;0;0;0
13:32:46,960;0;0;0;0;0;0
13:32:46,970;0;0;0;0;0;0
13:32:46,978;0;0;0;0;0;0
13:32:46,989;0;0;0;0;0;0
13:32:46,998;0;0;0;0;0;0
13:32:47,011;0;0;0;0;0;0
13:32:47,018;0;0;0;0;0;0
13:32:47,032;0;0;0;0;0;0
13:32:47,038;0;0;0;0;0;0
13:32:47,049;0;0;0;0;0;0
13:32:47,058;0;0;0;0;0;0
13:32:47,069;0;0;0;0;0;0
13:32:47,080;0;0;0;0;0;0
13:32:47,090;0;0;0;0;0;0
13:32:47,098;0;0;0;0;0;0
13:32:47,108;0;0;0;0;0;0
13:32:47,118;0;0;0;0;0;0
13:32:47,133;0;0;0;0;0;0
13:32:47,138;0;0;0;0;0;0
13:32:47,148;0;0;0;0;0;0
13:32:47,158;0;0;0;0;0;0
13:32:47,174;0;0;0;0;0;0
13:32:47,179;0;0;0;0;0;0
13:32:47,188;0;0;0;0;0;0
13:32:47,198;0;0;0;0;0;0
13:32:47,209;0;0;0;0;0;0
13:32:47,219;0;0;0;0;0;0
13:32:47,228;0;0;0;0;0;0
13:32:47,238;0;0;0;0;0;0
13:32:47,248;0;0;0;0;0;0
13:32:47,258;0;0;0;0;0;0
13:32:47,269;0;0;0;0;0;0
13:32:47,279;0;0;0;0;0;0
13:32:47,289;0;0;0;0;0;0
13:32:47,298;0;0;0;0;0;0
13:32:47,308;0;0;0;0;0;0
13:32:47,319;0;0;0;0;0;0
13:32:47,328;0;0;0;0;0;0
13:32:47,338;0;0;0;0;0;0
13:32:47,349;0;0;0;0;0;0
13:32:47,358;0;0;0;0;0;0
13:32:47,368;0;0;0;0;0;0
13:32:47,378;0;0;0;0;0;0
13:32:47,388;0;0;0;0;0;0
13:32:47,399;0;0;0;0;0;0
13:32:47,408;0;0;0;0;0;0
13:32:47,418;0;0;0;0;0;0
13:32:47,428;0;0;0;0;0;0
13:32:47,440;0;0;0;0;0;0
13:32:47,448;0;0;0;0;0;0
13:32:47,459;0;0;0;0;0;0
13:32:47,468;0;0;0;0;0;0
13:32:47,479;0;0;0;0;0;0
13:32:47,489;0;0;0;0;0;0
13:32:47,498;0;0;0;0;0;0
13:32:47,509;0;0;0;0;0;0
13:32:47,519;0;0;0;0;0;0
13:32:47,528;0;0;0;0;0;0
13:32:47,543;0;0;0;0;0;0
13:32:47,550;0;0;0;0;0;0
13:32:47,558;0;0;0;0;0;0
13:32:47,570;0;0;0;0;0;0
13:32:47,578;0;0;0;0;0;0
13:32:47,590;0;0;0;0;0;0
13:32:47,598;0;0;0;0;0;0
13:32:47,610;0;0;0;0;0;0
13:32:47,619;0;0;0;0;0;0
13:32:47,630;0;0;0;0;0;0
13:32:47,638;0;0;0;0;0;0
13:32:47,650;0;0;0;0;0;0
13:32:47,662;0;0;0;0;0;0
13:32:47,670;0;0;0;0;0;0
13:32:47,680;0;0;0;0;0;0
13:32:47,689;0;0;0;0;0;0
13:32:47,698;0;0;0;0;0;0
13:32:47,712;0;0;0;0;0;0
13:32:47,718;0;0;0;0;0;0
13:32:47,728;0;0;0;0;0;0
13:32:47,738;0;0;0;0;0;0
13:32:47,749;0;0;0;0;0;0
13:32:47,758;0;0;0;0;0;0
13:32:47,769;0;0;0;0;0;0
13:32:47,778;0;0;0;0;0;0
13:32:47,789;0;0;0;0;0;0
13:32:47,798;0;0;0;0;0;0
13:32:47,811;0;0;0;0;0;0
13:32:47,836;0;0;0;0;0;0
13:32:47,842;0;0;0;0;0;0
13:32:47,848;0;0;0;0;0;0
13:32:47,853;0;0;0;0;0;0
13:32:47,859;0;0;0;0;0;0
13:32:47,869;0;0;0;0;0;0
13:32:47,881;0;0;0;0;0;0
13:32:47,888;-18;-13;-18;0;0;0
13:32:47,899;-18;-13;-18;23;17;23
13:32:47,911;-13;-11;-14;23;17;23
13:32:47,918;-13;-11;-14;18;13;19
13:32:47,928;-9;-7;-10;18;13;19
13:32:47,938;-9;-7;-10;13;10;14
13:32:47,952;-9;-7;-10;13;10;14
13:32:47,958;-9;-7;-10;4;4;6
13:32:47,969;-4;-4;-5;4;4;6
13:32:47,980;-4;-4;-5;0;1;2
13:32:47,988;0;-1;-1;0;1;2
13:32:47,998;0;-1;-1;0;1;1
13:32:48,010;0;-1;-2;0;1;1
13:32:48,019;0;-1;-2;0;1;1
13:32:48,032;0;-1;-1;0;1;1
13:32:48,039;0;-1;-1;1;0;0
13:32:48,049;0;-1;-1;1;0;0
13:32:48,058;0;-1;-1;2;0;0
13:32:48,068;0;-1;-1;2;0;0
13:32:48,079;0;-1;-1;2;0;0
13:32:48,089;0;-1;-1;2;0;0
13:32:48,098;0;-1;-1;2;1;0
13:32:48,108;0;-1;-1;2;1;0
13:32:48,119;0;-1;-1;2;1;1
13:32:48,128;0;0;-1;2;1;1
13:32:48,138;0;0;-1;1;1;1
13:32:48,148;0;0;-1;1;1;1
13:32:48,159;0;0;-1;1;2;1
13:32:48,168;0;0;-2;1;2;1
13:32:48,182;0;0;-2;0;1;2
13:32:48,188;0;0;-1;0;1;2
13:32:48,206;0;0;-1;0;1;1
13:32:48,212;0;-1;-1;0;1;1
13:32:48,218;0;-1;-1;0;1;1
13:32:48,228;0;-1;-1;0;1;1
13:32:48,239;0;-1;-1;0;1;1
13:32:48,248;0;-1;-2;0;1;1
13:32:48,260;0;-1;-2;0;1;1
13:32:48,268;0;-1;-1;0;1;1
13:32:48,279;0;-1;-1;0;1;0
13:32:48,288;0;-1;-1;0;1;0
13:32:48,298;0;-1;-1;0;1;1
13:32:48,308;0;-1;-1;0;1;1
13:32:48,320;0;-1;-1;0;0;2
13:32:48,328;0;0;-1;0;0;2
13:32:48,338;0;0;-1;0;0;2
13:32:48,349;0;0;0;0;0;2
13:32:48,362;0;0;0;0;0;2
13:32:48,369;0;0;0;0;0;2
13:32:48,378;0;0;0;0;0;2
13:32:48,388;0;0;0;0;0;2
13:32:48,398;0;0;0;1;1;1
13:32:48,409;0;0;0;1;1;1
13:32:48,418;0;0;0;1;1;1
13:32:48,428;0;0;0;1;1;1
13:32:48,438;0;0;0;1;1;1
13:32:48,448;0;0;0;1;1;1
13:32:48,458;0;0;0;1;2;1
13:32:48,468;0;0;-1;1;2;1
13:32:48,482;0;0;-1;1;2;1
13:32:48,488;0;0;-1;1;2;1
13:32:48,498;0;0;-1;0;2;1
13:32:48,508;0;-1;-1;0;2;1
13:32:48,520;0;-1;-1;0;2;0
13:32:48,528;0;-1;-1;0;2;0
13:32:48,538;0;-1;-1;0;2;0
13:32:48,548;-2;-1;0;0;2;0
13:32:48,558;-2;-1;0;0;2;0
13:32:48,568;-3;-1;-1;0;2;0
13:32:48,579;-3;-1;-1;0;2;0
13:32:48,588;-3;-1;-1;0;2;0
13:32:48,597;-3;-1;-1;0;1;0
13:32:48,607;-4;-2;-1;0;1;0
13:32:48,618;-4;-2;-1;0;1;0
13:32:48,627;-6;-1;-1;0;1;0
13:32:48,637;-6;-1;-1;1;1;0
13:32:48,648;-6;-2;-2;1;1;0
13:32:48,659;-6;-2;-2;1;1;0
13:32:48,669;-6;-3;-1;1;1;0
13:32:48,680;-6;-3;-1;4;2;1
13:32:48,687;-6;-3;-1;4;2;1
13:32:48,698;-6;-3;-1;4;2;1
13:32:48,709;-7;-3;-2;4;2;1
13:32:48,718;-7;-3;-2;4;3;2
13:32:48,728;-6;-4;-3;4;3;2
13:32:48,738;-6;-4;-3;6;5;4
13:32:48,748;-8;-6;-5;6;5;4
13:32:48,759;-8;-6;-5;6;5;4
13:32:48,772;-8;-6;-5;6;5;4
13:32:48,782;-8;-6;-5;6;7;5
13:32:48,790;-8;-7;-7;6;7;5
13:32:48,798;-8;-7;-7;6;7;5
13:32:48,808;-8;-7;-7;6;7;5
13:32:48,817;-8;-7;-7;6;7;6
13:32:48,828;-9;-8;-7;6;7;6
13:32:48,858;-9;-8;-7;6;7;6
13:32:48,865;-9;-8;-8;6;7;6
13:32:48,873;-9;-8;-8;8;9;7
13:32:48,881;-9;-8;-8;8;9;7
13:32:48,888;-9;-8;-8;8;9;7
13:32:48,895;-12;-9;-9;8;9;7
13:32:48,902;-12;-9;-9;8;11;8
13:32:48,910;-12;-11;-11;8;11;8
13:32:48,917;-12;-11;-11;8;11;8
13:32:48,927;-12;-11;-11;8;11;8
13:32:48,937;-12;-11;-11;9;13;11
13:32:48,947;-13;-12;-11;9;13;11
13:32:48,957;-13;-12;-11;9;13;11
13:32:48,968;-13;-13;-12;9;13;11
13:32:48,978;-13;-13;-12;11;13;11
13:32:48,987;-12;-13;-12;11;13;11
13:32:48,998;-12;-13;-12;12;14;12
13:32:49,008;-13;-14;-12;12;14;12
13:32:49,017;-13;-14;-12;12;15;13
13:32:49,027;-13;-15;-13;12;15;13
13:32:49,038;-13;-15;-13;12;15;13
13:32:49,047;-13;-15;-13;12;15;13
13:32:49,059;-13;-15;-13;12;15;13
13:32:49,069;-13;-17;-13;12;15;13
13:32:49,083;-13;-17;-13;12;17;13
13:32:49,090;-14;-17;-14;12;17;13
13:32:49,098;-14;-17;-14;12;17;14
13:32:49,109;-14;-17;-15;12;17;14
13:32:49,119;-14;-17;-15;13;17;14
13:32:49,129;-14;-17;-15;13;17;14
13:32:49,137;-14;-17;-15;13;17;14
13:32:49,149;-15;-17;-14;13;17;14
13:32:49,159;-15;-17;-14;14;17;14
13:32:49,168;-15;-18;-15;14;17;14
13:32:49,180;-15;-18;-15;14;18;17
13:32:49,187;-15;-18;-15;14;18;17
13:32:49,197;-15;-18;-15;14;18;17
13:32:49,212;-15;-18;-15;14;18;17
13:32:49,219;-15;-18;-15;15;18;18
13:32:49,227;-15;-18;-15;15;18;18
13:32:49,237;-15;-18;-15;15;18;18
13:32:49,247;-15;-19;-17;15;18;18
13:32:49,258;-15;-19;-17;14;19;18
13:32:49,268;-15;-20;-17;14;19;18
13:32:49,283;-15;-20;-17;14;19;18
13:32:49,289;-15;-19;-17;14;19;18
13:32:49,297;-15;-19;-17;15;19;18
13:32:49,307;-14;-20;-17;15;19;18
