20:58:26,390;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;129,518692;0,000000;8,307193;14,902344;13,299999;71,766876;0,000000
20:58:26,395;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;129,518692;0,000000;8,307193;14,902344;13,299999;71,766876;0,000000
20:58:26,400;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;129,518692;0,000000;8,307193;14,902344;13,299999;71,766876;0,000000
20:58:26,408;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;129,518692;0,000000;8,307193;14,902344;13,299999;71,766876;0,000000
20:58:26,419;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;129,518692;0,000000;8,307193;14,902344;13,299999;71,766876;0,000000
20:58:26,428;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;129,518692;0,000000;8,307193;14,902344;13,299999;71,766876;0,000000
20:58:26,439;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;129,518692;0,000000;8,307193;14,902344;13,299999;71,766876;0,000000
20:58:26,448;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;129,518692;0,000000;8,307193;14,902344;13,299999;71,766876;0,000000
20:58:26,458;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;129,518692;0,000000;8,307193;14,902344;13,299999;71,766876;0,000000
20:58:26,464;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;129,518692;0,000000;8,307193;14,902344;13,299999;71,766876;0,000000
20:58:26,469;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;129,518692;0,000000;8,307193;14,902344;13,299999;71,766876;0,000000
20:58:26,473;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;129,518692;0,000000;8,307193;14,902344;13,299999;71,766876;0,000000
20:58:26,477;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;129,518692;0,000000;8,307193;14,902344;13,299999;71,766876;0,000000
20:58:26,481;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;129,518692;0,000000;8,307193;14,902344;13,299999;71,766876;0,000000
20:58:26,485;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;129,518692;0,000000;8,307193;14,902344;13,299999;71,766876;0,000000
20:58:26,489;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;129,518692;0,000000;8,307193;14,902344;13,299999;71,766876;0,000000
20:58:26,498;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;129,518692;0,000000;8,307193;14,902344;13,299999;71,766876;0,000000
20:58:26,504;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;129,518692;0,000000;8,307193;14,902344;13,299999;71,766876;0,000000
20:58:26,513;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;129,518692;0,000000;8,307193;14,902344;13,299999;71,766876;0,000000
20:58:26,519;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;129,518692;0,000000;8,307193;14,902344;13,299999;71,766876;0,000000
20:58:26,529;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;129,518692;0,000000;8,307193;14,902344;13,299999;71,766876;0,000000
20:58:26,539;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;129,518692;0,000000;8,307193;14,902344;13,299999;71,766876;0,000000
20:58:26,548;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;129,518692;0,000000;8,307193;14,902344;13,299999;71,766876;0,000000
20:58:26,558;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;129,518692;0,000000;8,307193;14,902344;13,299999;71,766876;0,000000
20:58:26,564;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;129,518692;0,000000;8,307193;14,902344;13,299999;71,766876;0,000000
20:58:26,573;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;129,518692;0,000000;8,307193;14,902344;13,299999;71,766876;0,000000
20:58:26,583;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;129,518692;0,000000;8,307193;14,902344;13,299999;71,766876;0,000000
20:58:26,591;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;129,518692;0,000000;8,307193;14,902344;13,299999;71,766876;0,000000
20:58:26,600;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;129,518692;0,000000;8,307193;14,902344;13,299999;71,766876;0,000000
20:58:26,610;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;129,518692;0,000000;8,307193;14,902344;13,299999;71,766876;0,000000
