12:52:09,070;-18,000000;-21,000000;-24,000000;21,000000;23,000000;19,000000;
12:52:09,085;-17,000000;-21,000000;-24,000000;21,000000;23,000000;19,000000;
12:52:09,093;-17,000000;-21,000000;-24,000000;21,000000;21,000000;19,000000;
12:52:09,100;-17,000000;-21,000000;-24,000000;21,000000;21,000000;19,000000;
12:52:09,115;-17,000000;-21,000000;-24,000000;21,000000;23,000000;20,000000;
12:52:09,121;-17,000000;-23,000000;-23,000000;21,000000;23,000000;20,000000;
12:52:09,132;-17,000000;-23,000000;-23,000000;23,000000;21,000000;19,000000;
12:52:09,140;-17,000000;-23,000000;-24,000000;23,000000;21,000000;19,000000;
12:52:09,150;-17,000000;-23,000000;-24,000000;23,000000;21,000000;19,000000;
12:52:09,160;-17,000000;-23,000000;-24,000000;23,000000;21,000000;19,000000;
12:52:09,170;-17,000000;-23,000000;-24,000000;23,000000;21,000000;20,000000;
12:52:09,180;-17,000000;-23,000000;-24,000000;23,000000;21,000000;20,000000;
12:52:09,192;-17,000000;-23,000000;-24,000000;21,000000;20,000000;20,000000;
12:52:09,207;-17,000000;-18,000000;-24,000000;21,000000;20,000000;20,000000;
12:52:09,212;-17,000000;-18,000000;-24,000000;20,000000;20,000000;20,000000;
12:52:09,223;-17,000000;-18,000000;-24,000000;20,000000;20,000000;20,000000;
12:52:09,232;-17,000000;-18,000000;-24,000000;20,000000;17,000000;21,000000;
12:52:09,241;-15,000000;-17,000000;-24,000000;20,000000;17,000000;21,000000;
12:52:09,252;-15,000000;-17,000000;-24,000000;20,000000;17,000000;21,000000;
12:52:09,261;-17,000000;-18,000000;-23,000000;20,000000;17,000000;21,000000;
12:52:09,272;-17,000000;-18,000000;-23,000000;20,000000;16,000000;20,000000;
12:52:09,283;-17,000000;-18,000000;-23,000000;20,000000;16,000000;20,000000;
12:52:09,291;-17,000000;-18,000000;-23,000000;20,000000;17,000000;21,000000;
12:52:09,301;-17,000000;-18,000000;-23,000000;20,000000;17,000000;21,000000;
