TIME;L1;L2;L3;L4;L5;L6;WIATR;METAN;pH;KONTAKTRON;ZAPYLENIE;KIERUNEK W;TEMP;WILGOTNOSC
44:51,8;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:51,8;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:51,8;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:51,8;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:51,8;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:51,8;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:51,9;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:51,9;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:51,9;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:51,9;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:51,9;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,0;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,0;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,0;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,0;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,0;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,0;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,1;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,1;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,1;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,1;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,1;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,2;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,2;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,2;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,2;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,2;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,2;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,2;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,6;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,6;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,6;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,6;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,6;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,6;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,6;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,6;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,6;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,6;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,6;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,6;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,6;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,6;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,7;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,7;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,7;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,7;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,7;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,7;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,7;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,7;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,7;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,7;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,7;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,7;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,7;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,7;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,8;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,8;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,8;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,8;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,8;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,8;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,8;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,8;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,8;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,8;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,8;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,8;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,8;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,8;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,9;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,9;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,9;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,9;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,9;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,9;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,9;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,9;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,9;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,9;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,9;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,9;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,9;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:52,9;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,0;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,0;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,0;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,0;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,0;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,0;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,0;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,0;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,0;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,0;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,0;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,0;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,0;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,1;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,1;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,1;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,1;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,1;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,1;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,1;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,1;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,1;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,1;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,1;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,1;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,1;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,1;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,1;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,2;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,2;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,2;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,2;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,2;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,2;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,2;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,2;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,2;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,2;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,2;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,2;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,2;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,2;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,6;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,6;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,6;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,6;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,6;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,6;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,6;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,6;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,6;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,6;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,6;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,6;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,6;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,6;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,7;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,7;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,7;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,7;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,7;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,7;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,7;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,7;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,7;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,7;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,7;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,7;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,7;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,7;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,8;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,8;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,8;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,8;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,8;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,8;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,8;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,8;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,8;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,8;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,8;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,8;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,8;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,8;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,9;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,9;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,9;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,9;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,9;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,9;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,9;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,9;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,9;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,9;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,9;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,9;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,9;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:53,9;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,0;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,0;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,0;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,0;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,0;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,0;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,0;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,0;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,0;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,0;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,0;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,0;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,0;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,0;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,1;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,1;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,1;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,1;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,1;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,1;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,1;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,1;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,1;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,1;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,1;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,1;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,1;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,2;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,2;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,2;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,2;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,2;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,2;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,2;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,2;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,2;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,2;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,2;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,2;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,2;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,2;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,3;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,4;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,5;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,6;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,6;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,6;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,6;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,6;10;11;10;-10;-10;-10;0;0;0;0;0;0;0;0
44:54,6;10;11;10;-30;-10;-10;0;0;0;0;0;0;0;0
44:54,6;10;11;10;-30;-10;-10;0;0;0;0;0;0;0;0
44:54,6;10;11;10;-30;-10;-10;0;0;0;0;0;0;0;0
44:54,6;10;11;10;-30;-10;-10;0;0;0;0;0;0;0;0
44:54,6;10;11;10;-30;-10;-10;0;0;0;0;0;0;0;0
44:54,6;10;11;10;-30;-10;-10;0;0;0;0;0;0;0;0
44:54,6;10;11;10;-30;-30;-10;0;0;0;0;0;0;0;0
44:54,6;10;11;10;-30;-30;-10;0;0;0;0;0;0;0;0
44:54,6;10;11;10;-30;-30;-10;0;0;0;0;0;0;0;0
44:54,7;10;11;10;-30;-30;-10;0;0;0;0;0;0;0;0
44:54,7;10;11;10;-30;-30;-10;0;0;0;0;0;0;0;0
44:54,7;10;11;10;-30;-30;-10;0;0;0;0;0;0;0;0
44:54,7;10;11;10;-30;-30;-30;0;0;0;0;0;0;0;0
44:54,7;10;11;10;-30;-30;-30;0;0;0;0;0;0;0;0
44:54,7;10;11;10;-30;-30;-30;0;0;0;0;0;0;0;0
44:54,7;10;11;10;-30;-30;-30;0;0;0;0;0;0;0;0
44:54,7;10;11;10;-30;-30;-30;0;0;0;0;0;0;0;0
