20:57:45,218;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,537796;0,000000;8,361428;14,902344;13,359997;71,750114;0,000000
20:57:45,228;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,537796;0,000000;8,361428;14,902344;13,359997;71,750114;0,000000
20:57:45,232;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,537796;0,000000;8,361428;14,902344;13,359997;71,750114;0,000000
20:57:45,239;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;226,537796;0,000000;8,361428;14,902344;13,359997;71,750114;0,000000
20:57:45,247;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;225,684311;0,000000;8,361428;14,902344;13,359997;71,750114;0,000000
20:57:45,253;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;225,684311;0,000000;8,361428;14,902344;13,359997;71,750114;0,000000
20:57:45,257;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;225,684311;0,000000;8,361428;14,902344;13,359997;71,750114;0,000000
20:57:45,261;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;225,684311;0,000000;8,361428;14,902344;13,359997;71,750114;0,000000
20:57:45,269;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;225,684311;0,000000;8,361428;14,902344;13,359997;71,750114;0,000000
20:57:45,273;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;225,684311;0,000000;8,361428;14,902344;13,359997;71,750114;0,000000
20:57:45,286;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;225,684311;0,000000;8,361428;14,902344;13,359997;71,750114;0,000000
20:57:45,290;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;225,684311;0,000000;8,361428;14,902344;13,359997;71,750114;0,000000
20:57:45,294;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;225,684311;0,000000;8,361428;14,902344;13,359997;71,750114;0,000000
20:57:45,301;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;225,684311;0,000000;8,361428;14,902344;13,359997;71,750114;0,000000
20:57:45,307;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;225,684311;0,000000;8,361428;14,902344;13,359997;71,750114;0,000000
20:57:45,311;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;225,684311;0,000000;8,361428;14,902344;13,359997;71,750114;0,000000
20:57:45,320;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;225,684311;0,000000;8,361428;14,902344;13,359997;71,750114;0,000000
20:57:45,327;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;225,684311;0,000000;8,361428;14,902344;13,359997;71,750114;0,000000
20:57:45,331;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;225,684311;0,000000;8,361428;14,902344;13,359997;71,750114;0,000000
20:57:45,339;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;225,684311;0,000000;8,361428;14,902344;13,359997;71,750114;0,000000
20:57:45,343;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;225,684311;0,000000;8,361428;14,902344;13,359997;71,750114;0,000000
20:57:45,349;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;225,684311;0,000000;8,361428;14,902344;13,359997;71,750114;0,000000
20:57:45,353;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;225,684311;0,000000;8,361428;14,902344;13,359997;71,750114;0,000000
20:57:45,359;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;225,684311;0,000000;8,361428;14,902344;13,359997;71,750114;0,000000
20:57:45,369;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;225,684311;0,000000;8,361428;14,902344;13,359997;71,750114;0,000000
20:57:45,378;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;225,684311;0,000000;8,361428;14,902344;13,359997;71,750114;0,000000
20:57:45,384;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;225,684311;0,000000;8,361428;14,902344;13,359997;71,750114;0,000000
20:57:45,391;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;225,684311;0,000000;8,361428;14,902344;13,359997;71,750114;0,000000
20:57:45,395;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;225,684311;0,000000;8,361428;14,902344;13,359997;71,750114;0,000000
20:57:45,400;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;225,684311;0,000000;8,361428;14,902344;13,359997;71,750114;0,000000
20:57:45,410;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;225,684311;0,000000;8,361428;14,902344;13,359997;71,750114;0,000000
20:57:45,420;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;225,684311;0,000000;8,361428;14,902344;13,359997;71,750114;0,000000
20:57:45,424;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;225,684311;0,000000;8,361428;14,902344;13,359997;71,750114;0,000000
20:57:45,430;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;225,684311;0,000000;8,361428;14,902344;13,359997;71,750114;0,000000
20:57:45,439;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;225,684311;0,000000;8,361428;14,902344;13,359997;71,750114;0,000000
20:57:45,445;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;225,684311;0,000000;8,361428;14,902344;13,359997;71,750114;0,000000
20:57:45,451;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;225,684311;0,000000;8,361428;14,902344;13,359997;71,750114;0,000000
